COMID,CatAreaSqKm,WsAreaSqKm,CatPctFull,WsPctFull,HUDen2010Cat,PopDen2010Cat,HUDen2010Ws,PopDen2010Ws
14827003,0.0045,77.9076,100.0,100.0,0.527757946286,1.1223206959,0.5277579462859849,1.1223206959001433
14827919,0.1989,12.294,100.0,100.0,0.538623753285068,1.2293459239502262,0.5386237532862371,1.2293459239531481
14825091,1.5228,1.5228,100.0,100.0,0.7003720501359337,1.507007409107565,0.7003720501359337,1.507007409107565
14826787,4.1913,4.1913,100.0,100.0,0.5277579462851621,1.1223206959007945,0.5277579462851621,1.1223206959007945
14254111,1.2159,1.2159,100.0,100.0,59.84914830355294,151.72333346039972,59.84914830355294,151.72333346039972
14251857,0.5589,10.4796,100.0,100.0,0.4169813622431562,0.8296266964557166,0.41698136224321536,0.8296266964556853
14253855,1.134,6.4746,100.0,100.0,0.7812473016039683,1.6620653377301586,0.7812473016041146,1.6620653377258827
14254107,3.4101,3.4101,100.0,100.0,2.975087331617841,8.235686377408287,2.975087331617841,8.235686377408287
14254675,19.4652,19.4652,100.0,100.0,0.5281416566071759,1.0627869303634179,0.5281416566071759,1.0627869303634179
14254891,0.4509,50.7519,100.0,100.0,0.5524704385768463,1.0750776101996007,0.5524704385770779,1.0750776102002093
14251887,4.6899,69.1452,100.0,100.0,0.4169813622433314,0.8296266964555747,0.4169813622429323,0.8296266964557193
14251877,1.5003,1.5003,100.0,100.0,0.41698136224295135,0.829626696454709,0.41698136224295135,0.829626696454709
14254785,4.0959,4.0959,100.0,100.0,1.0026854659349593,2.3235106517908153,1.0026854659349593,2.3235106517908153
14254033,0.7092,0.7092,100.0,100.0,0.8909968634961929,1.9000776486548223,0.8909968634961929,1.9000776486548223
14252091,1.1565,1.1565,100.0,100.0,0.584163468666926,0.9739701587315175,0.584163468666926,0.9739701587315175
14254279,20.2509,20.2509,100.0,100.0,0.5397826177858762,1.2315517880271987,0.5397826177858762,1.2315517880271987
14251963,3.2139,3.2139,100.0,100.0,0.5498095401120134,1.0018901999859984,0.5498095401120134,1.0018901999859984
14253925,0.2385,885.2265,100.0,100.0,0.8909968634943396,1.9000776486603772,0.5172526333545143,0.9763155065937362
14254761,15.4386,16.6743,100.0,100.0,0.5614759042060161,1.2832394896642183,0.5597823756679441,1.2792455421438982
14254341,3.0672,3.0672,100.0,100.0,0.538623753286385,1.2293459239495306,0.538623753286385,1.2293459239495306
14251861,0.7668,17.8101,100.0,100.0,0.41698136224295773,0.829626696455399,0.4169813622431654,0.829626696457628
14252191,0.2781,2.6244,100.0,100.0,0.5849284193300971,0.9733484698867314,0.5849284193312757,0.9733484698868312
14251863,1.1439,1.1439,100.0,100.0,0.4169813622431156,0.829626696451613,0.4169813622431156,0.829626696451613
14251999,0.2421,83.9412,100.0,100.0,0.584928419330855,0.9733484698884759,0.5517848595584767,0.9449856556117854
14254119,0.027,11.2923,100.0,100.0,58.124146494,141.910652006,32.964881198374115,82.72836299912329
